stitch_id1	stitch_id2	drug1	drug2	event_umls_id	event_name	proportional_reporting_ratio	pvalue	confidence	drug1_prr	drug2_prr	observed	expected
CID000000159	CID000004485	prostacyclin	nifedipine	C0018926	haematemesis	11.4237395431952	2.25625992342859e-91	4	2.43502202644513	\N	0.0569	0.0049808558559
CID000000159	CID000004583	prostacyclin	ofloxacin	C0027441	nasopharyngitis	52.7416204207761	5.33276187847491e-196	5	\N	\N	0.1274	0.0024155495979
CID000000159	CID000004594	prostacyclin	omeprazole	C0007780	cerebral artery embolism	39.7257824141176	4.94111678807876e-25	3	\N	\N	0.0119	0.00029955357143
CID000000159	CID000004594	prostacyclin	omeprazole	C0020542	pulmonary hypertension	22.6101860390219	3.57296198166539e-256	5	2.63551401866696	1.2191402486685	0.1861	0.0082308035714
CID000000159	CID000004594	prostacyclin	omeprazole	C0151904	Aspartate Aminotransferase Increase	2.79799044086453	1.78615070592546e-69	3	1.41733117998377	\N	0.0818	0.029235267857
CID000000159	CID000004595	prostacyclin	ondansetron	C0013221	drug toxicity NOS	14.355047941229	4.98305968903153e-287	5	1.22263017356312	1.24670537201333	0.2335	0.016266055046
CID000000159	CID000004595	prostacyclin	ondansetron	C0027947	Neutropenia	1.53012804328908	5.31521769822199e-28	3	\N	1.08517832209202	0.0973	0.063589449541
CID000000159	CID000004634	prostacyclin	oxybutynin	C0003873	Arthritis rheumatoid	85.4541071418958	1.17153388929049e-241	5	\N	1.21196475570811	0.1703	0.0019928825623
CID000000159	CID000004635	prostacyclin	oxycodone	C0018801	cardiac failure	2.88578811360703	6.94560973368135e-34	3	1.43208522637697	\N	0.0336	0.011643266476
CID000000159	CID000004635	prostacyclin	oxycodone	C0231218	Feeling unwell	5.60854471143481	3.20832992888646e-165	4	1.19365609347918	1.41115980683426	0.1435	0.025585959885
CID000000159	CID000004679	prostacyclin	pantoprazole	C0011991	diarrhea	2.61309650288733	2.70994020743763e-104	4	1.22844534961827	1.19067563907274	0.1331	0.050935738444
CID000000159	CID000004679	prostacyclin	pantoprazole	C0023798	lipoma	5.820691693728	8.52999239516309e-33	3	\N	1.49477121593471	0.0222	0.0038139797069
CID000000159	CID000004679	prostacyclin	pantoprazole	C0151706	bleeding Vaginal	30.8439801708542	5.52659400932099e-89	4	8.32857142861902	\N	0.0491	0.0015918827508
CID000000159	CID000004691	prostacyclin	paroxetine	C0018801	cardiac failure	14.4697364373051	3.98878383282547e-166	4	1.43208522637697	\N	0.1208	0.0083484589041
CID000000159	CID000004812	prostacyclin	vitamin K1	C0002871	anaemia	8.79447971503577	0	5	1.16148622175939	1.18618295823828	0.7235	0.082267515924
CID000000159	CID000004812	prostacyclin	vitamin K1	C0016382	facial flushing	20.4255866419172	0	5	2.31038675312645	2.15536294692112	0.2883	0.014114649682
CID000000159	CID000004812	prostacyclin	vitamin K1	C0027947	Neutropenia	4.56143303436829	1.70919392694073e-271	5	\N	2.68175310818844	0.2883	0.063203821656
CID000000159	CID000004812	prostacyclin	vitamin K1	C0220981	metabolic acidosis	21.2588516743665	0	5	\N	2.01450886627096	0.283	0.013312101911
CID000000159	CID000004873	prostacyclin	KCl	C0018681	Head ache	1.48950877355688	2.94160964769941e-12	2	1.3366316821579	1.16904657394556	0.0433	0.029069986541
CID000000159	CID000004873	prostacyclin	KCl	C0041834	erythema	2.09600252996341	1.19490491523777e-14	2	1.38524035206734	1.18225853822788	0.0223	0.010639300135
CID000000159	CID000004894	prostacyclin	prednisolone	C0037995	splenectomy	1390.49677415004	3.21868453816758e-252	5	6.00000000015	2.26148762017224	0.1686	0.00012125162973
CID000000159	CID000004900	prostacyclin	prednisone	C0023890	cirrhosis	22.3187839301177	7.73063261256535e-96	4	2.25215517240409	\N	0.0536	0.0024015645372
CID000000159	CID000004917	prostacyclin	prochlorperazine	C0015672	Fatigue	3.59861293060496	1.13706829216888e-162	4	\N	1.38931248981548	0.1656	0.046017730496
CID000000159	CID000004927	prostacyclin	promethazine	C0034212	pyoderma	28.4024943310674	7.59971555840259e-142	4	1.50935550933041	1.31968093345036	0.094	0.0033095684803
CID000000159	CID000004943	prostacyclin	propofol	C1145670	respiratory failure	4.86952141048122	1.17921848881437e-125	4	\N	1.40641967874966	0.1074	0.022055555556
CID000000159	CID000005029	prostacyclin	rabeprazole	C0015672	Fatigue	5.11396026493317	1.57502780968001e-283	5	\N	1.03450292397115	0.2839	0.055514705882
CID000000159	CID000005035	prostacyclin	raloxifene	C0034212	pyoderma	91.5859030830549	8.29523153768079e-307	5	1.50935550933041	\N	0.2475	0.0027023809524
CID000000159	CID000005039	prostacyclin	ranitidine	C0149931	migraine	22.4916279067591	6.69862868378972e-154	4	\N	1.24463772582859	0.0995	0.0044238683128
CID000000159	CID000005203	prostacyclin	sertraline	C0009806	constipated	1.5526232830252	2.35917000528703e-11	2	\N	1.43896732156397	0.034	0.021898422091
CID000000159	CID000005203	prostacyclin	sertraline	C0019151	hepatic encephalopathy	83.0202765002209	4.33319602595036e-171	4	2.11330049261604	1.48395837662707	0.1066	0.0012840236686
CID000000159	CID000005203	prostacyclin	sertraline	C0029878	external ear infection	170.714492753054	7.94918788324156e-123	4	4.54347826088932	4.75067714351354	0.0697	0.00040828402367
CID000000159	CID000005203	prostacyclin	sertraline	C0151798	hepatic necrosis	30.9644295305079	6.70980041287602e-70	3	\N	\N	0.0364	0.0011755424063
CID000000159	CID000005212	prostacyclin	sildenafil	C0004610	Bacteraemia	30.512236286737	2.65941243441562e-42	3	6.64925373124404	1.34699624526851	0.0209	0.00068497109827
CID000000159	CID000005212	prostacyclin	sildenafil	C0011991	diarrhea	2.91120658787191	3.27593525771241e-65	3	1.22844534961827	\N	0.0705	0.024216763006
CID000000159	CID000005212	prostacyclin	sildenafil	C0018944	haematoma	3.02983783786535	2.86696627088412e-09	2	\N	\N	0.0081	0.0026734104046
CID000000159	CID000005212	prostacyclin	sildenafil	C0026858	musculoskeletal pain	5.55674518184389	9.00853811011102e-12	2	\N	1.36016237406246	0.0075	0.0013497109827
CID000000159	CID000005212	prostacyclin	sildenafil	C0036974	cardiovascular collapse	4.66715993177614	1.80773868187447e-58	3	1.27029869584043	1.28077727213961	0.0474	0.010156069364
CID000000159	CID000005212	prostacyclin	sildenafil	C0080179	Spinal fracture	5.72847682120647	3.3432485095651e-09	2	\N	\N	0.005	0.00087283236994
CID000000159	CID000005212	prostacyclin	sildenafil	C0243026	sepsis	5.25052248977785	1.24482470864505e-43	3	2.05263157894737	\N	0.0334	0.0063612716763
CID000000159	CID000005267	prostacyclin	spironolactone	C0004096	asthma	3.36532354109475	1.11521873518113e-28	3	2.45744680849757	\N	0.0267	0.0079338582677
CID000000159	CID000005267	prostacyclin	spironolactone	C0015230	eruption	1.91965748326576	6.70600252394655e-22	3	1.68850987433054	\N	0.0406	0.021149606299
CID000000159	CID000005267	prostacyclin	spironolactone	C0020541	portal hypertension	39.7858407078555	4.12802917565094e-70	3	5.20535714276419	3.68126808735354	0.0354	0.00088976377953
CID000000159	CID000005267	prostacyclin	spironolactone	C0032231	pleurisy	5.40973630835758	1.28795035532167e-13	2	\N	\N	0.0084	0.0015527559055
CID000000159	CID000005267	prostacyclin	spironolactone	C0042963	emesis	3.32578270217108	4.4501556941513e-136	4	1.67706167708492	1.1781474929396	0.1437	0.043207874016
CID000000159	CID000005267	prostacyclin	spironolactone	C0497156	Adenopathy	5.56458238245344	4.71341167897485e-28	3	2.72208121824993	\N	0.0192	0.0034503937008
CID000000159	CID000005391	prostacyclin	temazepam	C0039231	heart rate increased	3.48190476190476	6.22753188785237e-87	4	1.71066176469016	1.04632941736973	0.0914	0.02625
CID000000159	CID000005496	prostacyclin	tobramycin	C0266813	fecal occult blood	376.250000001254	0	5	6.18749999998066	2.2385321100938	0.3225	0.00085714285714
CID000000159	CID000005523	prostacyclin	tramadol	C0151904	Aspartate Aminotransferase Increase	7.68010323218153	8.08118851105771e-301	5	1.41733117998377	2.06627321907192	0.2815	0.036653153153
CID000000159	CID000005556	prostacyclin	triazolam	C0042963	emesis	7.48382243890409	5.43472210425371e-323	5	1.67706167708492	\N	0.3058	0.040861471861
CID000000159	CID000005651	prostacyclin	vancomycin	C0016382	facial flushing	6.6819687212573	2.25829245201051e-104	4	2.31038675312645	1.13057345985781	0.0781	0.011688172043
CID000000159	CID000005732	prostacyclin	zolpidem	C0000731	abdominal distension	5.27787411689434	2.67661059509851e-59	3	4.0054945054725	1.08262983749263	0.0443	0.0083935309973
CID000000159	CID000005732	prostacyclin	zolpidem	C0022346	icterus	14.9633341482624	3.52368912066767e-137	4	\N	\N	0.0825	0.0055134770889
CID000000159	CID000006691	prostacyclin	warfarin	C0000731	abdominal distension	7.15574750830293	2.07814134892604e-93	4	4.0054945054725	\N	0.0651	0.009097582038
CID000000159	CID000006691	prostacyclin	warfarin	C0013404	Difficulty breathing	1.5538569019604	9.5012123171528e-35	3	1.29150853889514	1.01518085818199	0.1114	0.071692573402
CID000000159	CID000006691	prostacyclin	warfarin	C0020541	portal hypertension	24.8023154847285	9.45504974510172e-32	3	5.20535714276419	\N	0.0148	0.00059671848014
CID000000159	CID000006691	prostacyclin	warfarin	C0035854	acne rosacea	11.1806896551362	6.08490198250931e-07	2	\N	1.61710145693945	0.0028	0.00025043177893
CID000000159	CID000006691	prostacyclin	warfarin	C0085624	burning sensation	1.8125725826967	0.000184952727897962	2	\N	\N	0.0062	0.003420552677
CID000000159	CID000027661	prostacyclin	isosorbide-5-mononitrate	C0013604	edema	7.75464047713876	2.36393583828063e-260	5	1.24784837941655	\N	0.2342	0.030201271186
CID000000159	CID000041781	prostacyclin	torasemide	C0027497	nausea	4.83686690219995	6.55529009478535e-278	5	1.40967843633556	\N	0.2865	0.05923255814
CID000000159	CID000054454	prostacyclin	simvastatin	C0013604	edema	3.67330032938206	1.1004940959562e-111	4	1.24784837941655	\N	0.1164	0.031688125
CID000000159	CID000060831	prostacyclin	tiotropium	C0016436	folliculitis	858.118918909642	1.02501869423202e-274	5	10.1538461538305	\N	0.1936	0.0002256097561
CID000000159	CID000062924	prostacyclin	fluticasone	C0020542	pulmonary hypertension	8.01034220528664	1.33904638933529e-178	5	2.63551401866696	\N	0.1368	0.017077922078
CID000000159	CID000062924	prostacyclin	fluticasone	C1260880	rhinorrhea	31.8122065723916	1.6459863570322e-202	5	2.16489361700976	2.84674818799545	0.132	0.0041493506494
CID000000159	CID000083786	prostacyclin	allopurinol	C0032326	pneumothorax	124.348940865443	2.06972762372142e-311	5	6.56632653049499	\N	0.2427	0.0019517657192
CID000000159	CID000087177	prostacyclin	lactulose	C0005779	Clotting	25.7786276716339	5.49828634973287e-164	4	2.13449691992882	1.73462481609361	0.1081	0.0041933962264
CID000000159	CID000087177	prostacyclin	lactulose	C0019189	chronic hepatitis	518.72340424958	6.33569797590341e-173	5	4.800000000048	\N	0.115	0.00022169811321
CID000000159	CID000087177	prostacyclin	lactulose	C0038002	enlarged spleen	132.470500927054	0	5	7.63780918706324	2.83363914377456	0.3368	0.0025424528302
CID000000159	CID000087177	prostacyclin	lactulose	C0497156	Adenopathy	27.659764705635	1.23459523018128e-173	5	2.72208121824993	1.55141496216457	0.1109	0.0040094339623
CID000000159	CID000104865	prostacyclin	bosentan	C0005779	Clotting	5.16020942410538	7.17767123082793e-27	3	2.13449691992882	1.49354103791687	0.0176	0.0034107142857
CID000000159	CID000104865	prostacyclin	bosentan	C0013595	eczema	3.39775280906512	2.78583292725088e-05	2	\N	1.79479943563457	0.0036	0.0010595238095
CID000000159	CID000104865	prostacyclin	bosentan	C0018818	ventricular septal defect	15.6279069768896	1.17461914979875e-09	2	7.07142857146898	\N	0.004	0.00025595238095
CID000000159	CID000104865	prostacyclin	bosentan	C0023798	lipoma	2.22465753428314	1.55110555174116e-05	2	\N	\N	0.0058	0.0026071428571
CID000000159	CID000104865	prostacyclin	bosentan	C0032290	aspiration pneumonia	1.93226837060209	0.00188835641465438	2	\N	\N	0.0036	0.0018630952381
CID000000159	CID000104865	prostacyclin	bosentan	C0079035	Bradyarrhythmia	6.16708860756996	2.9567849239879e-06	2	\N	\N	0.0029	0.00047023809524
CID000000159	CID000104865	prostacyclin	bosentan	C0266813	fecal occult blood	11.53939393931	5.12628854006571e-14	2	6.18749999998066	2.16768292683479	0.0068	0.00058928571429
CID000000159	CID000145068	prostacyclin	nitric oxide	C0013384	abnormal movements	82.7955555540836	1.37651736935842e-210	5	2.02941176476557	2.56097560974569	0.1433	0.0017307692308
CID000000159	CID000197712	prostacyclin	ambrisentan	C0015967	body temperature increased	2.47047908236286	5.63982545033434e-40	3	1.76912715517003	\N	0.0505	0.02044137931
CID000000159	CID005311297	prostacyclin	montelukast	C0018802	Cardiac decompensation	5	1.03664115473889e-100	4	\N	\N	0.0825	0.0165
CID000000191	CID000000772	adenosine	heparin	C0020443	elevated cholesterol	3.4457720587813	2.79558201717073e-55	3	\N	\N	0.0489	0.014191304348
CID000000191	CID000000772	adenosine	heparin	C0085584	encephalopathy	12.1962421712027	3.99633639853816e-85	4	4.4758405067403	1.35415111388534	0.0508	0.0041652173913
CID000000191	CID000000838	adenosine	epinephrine	C0013473	eating disorder	63.8706649293579	6.70761315527882e-245	5	5.07982466603054	\N	0.1701	0.0026631944444
CID000000191	CID000000838	adenosine	epinephrine	C0022408	arthropathy	53.6092378760811	4.31929930146558e-230	5	2	\N	0.1612	0.0030069444444
CID000000191	CID000000838	adenosine	epinephrine	C0042510	ventricular fibrillation	65.0825439789128	0	5	4.32849462364661	2.22673960517054	0.334	0.0051319444444
CID000000191	CID000000838	adenosine	epinephrine	C0878544	Cardiomyopathy	48.0781281796698	3.03955464931448e-237	5	1.71405622488514	\N	0.1641	0.0034131944444
CID000000191	CID000000853	adenosine	thyroxine	C0030252	palpitation	4.13847120175347	2.58039932480497e-74	4	1.78981972429084	1.24362573915384	0.0623	0.015053868195
CID000000191	CID000000853	adenosine	thyroxine	C0151636	Extrasystoles Ventricular	12.3274370632127	1.02918180626769e-95	4	1.76363636363815	\N	0.0637	0.0051673352436
CID000000191	CID000001117	adenosine	sulfate	C0004245	atrioventricular block	132.102747253183	1.51442840734719e-280	5	18.3563291137149	7.05945745074173	0.1987	0.0015041322314
CID000000191	CID000001983	adenosine	acetaminophen	C0004238	AFIB	4.86890639010547	1.18878702899733e-75	4	3.72673160172232	1.38353109613227	0.0592	0.012158787879
CID000000191	CID000001983	adenosine	acetaminophen	C0020443	elevated cholesterol	3.60597439538396	7.38695947191429e-71	3	\N	1.22621558313248	0.0676	0.018746666667
CID000000191	CID000001983	adenosine	acetaminophen	C0037763	muscle spasm	3.00709087520536	7.57780190621304e-56	3	2.01759999999128	1.43966624284236	0.0586	0.019487272727
CID000000191	CID000001983	adenosine	acetaminophen	C0151786	muscle weakness	8.1583751711268	1.32658247712646e-95	4	\N	1.15152832086849	0.065	0.0079672727273
CID000000191	CID000002022	adenosine	acyclovir	C0013362	dysarthria	7.72936907878297	3.16703430854646e-106	4	2.41896412668121	2.01070951523994	0.0729	0.0094315589354
CID000000191	CID000002022	adenosine	acyclovir	C0043144	wheeze	9.51190108202239	8.06614650649208e-58	3	1.5780597015029	1.68035130721165	0.0351	0.0036901140684
CID000000191	CID000002083	adenosine	salbutamol	C0020443	elevated cholesterol	8.67088807166659	3.9665849585313e-138	4	\N	\N	0.1051	0.012121019108
CID000000191	CID000002083	adenosine	salbutamol	C0042510	ventricular fibrillation	66.0023226341317	1.03695633016485e-257	5	4.32849462364661	\N	0.1991	0.0030165605096
CID000000191	CID000002156	adenosine	amiodarone	C0020676	hypothyroid	6.15691912703037	3.04044702330317e-51	3	\N	3.60714399657494	0.0334	0.0054247910864
CID000000191	CID000002156	adenosine	amiodarone	C0042510	ventricular fibrillation	14.7067443797779	2.26663831735138e-139	4	4.32849462364661	1.8795255428106	0.0984	0.0066908077994
CID000000191	CID000002162	adenosine	amlodipine	C0027121	muscle inflammation	211.342234717133	0	5	23.6974683541604	1.20637725786869	0.66	0.0031228968544
CID000000191	CID000002162	adenosine	amlodipine	C0151766	Abnormal LFTs	81.3987683159422	0	5	5.49591121497895	\N	0.5608	0.0068895391368
CID000000191	CID000002244	adenosine	aspirin	C0013221	drug toxicity NOS	3.31357514429384	3.14940939964443e-26	3	\N	1.21921941226379	0.0237	0.0071523955148
CID000000191	CID000002244	adenosine	aspirin	C0035222	Acute Respiratory Distress Syndrome	3.83203124998959	1.36374839381031e-15	2	\N	\N	0.0115	0.003001019368
CID000000191	CID000002244	adenosine	aspirin	C0220981	metabolic acidosis	3.02834424698024	1.33858828760242e-14	2	\N	1.22492238202664	0.0132	0.0043588175331
CID000000191	CID000002249	adenosine	atenolol	C0020649	arterial pressure NOS decreased	1.9027489273365	1.78233342977412e-81	4	1.85624886632878	1.11608863198244	0.1635	0.085928310168
CID000000191	CID000002250	adenosine	atorvastatin	C0003962	ascites	55.1127755360698	3.66676947718633e-279	5	1.58978622326583	\N	0.1989	0.0036089635854
CID000000191	CID000002250	adenosine	atorvastatin	C0018932	haematochezia	13.1453488373048	8.81767040625868e-106	4	2.31548387101106	\N	0.0684	0.0052033613445
CID000000191	CID000002250	adenosine	atorvastatin	C0035258	Ekbom Syndrome	29.1232239097661	7.67450500634305e-103	4	2.66106194692149	1.63509824556097	0.0666	0.0022868347339
CID000000191	CID000002250	adenosine	atorvastatin	C0151744	Cardiac ischemia	7.41384267185971	2.15835514550035e-96	4	2.05015772871503	1.37215148528	0.0679	0.0091585434174
CID000000191	CID000002520	adenosine	verapamil	C0005747	Blepharospasm	53.3001610313339	1.19206353408919e-157	4	\N	\N	0.0991	0.0018592814371
CID000000191	CID000002520	adenosine	verapamil	C0022408	arthropathy	50.7659509198094	1.10549554389595e-157	4	2	\N	0.0991	0.0019520958084
CID000000191	CID000002520	adenosine	verapamil	C0085615	bundle branch block right	28.2359102243262	1.28267946162003e-160	4	1.4342412451267	\N	0.1017	0.0036017964072
CID000000191	CID000002585	adenosine	carvedilol	C0004245	atrioventricular block	28.7253757738582	2.55521026555427e-140	4	18.3563291137149	1.45246818621086	0.0861	0.0029973498233
CID000000191	CID000002617	adenosine	cefazolin	C0004153	Atherosclerosis	274.354838709677	2.27559085157446e-247	5	5.56557377050458	\N	0.1701	0.00062
CID000000191	CID000002617	adenosine	cefazolin	C0027080	myoglobinuria	27.7709497205152	5.44584238639017e-229	5	\N	\N	0.1657	0.0059666666667
CID000000191	CID000002622	adenosine	cefepime	C0013404	Difficulty breathing	3.16086105675147	7.97349429701448e-170	4	2.75817720531051	\N	0.2019	0.063875
CID000000191	CID000002656	adenosine	ceftriaxone	C0034065	Embolism pulmonary	66.9208672084907	0	5	7.24744318178112	1.20813656981162	0.6674	0.009972972973
CID000000191	CID000002666	adenosine	cephalexin	C0013604	edema	4.97073924158394	1.20256446260804e-210	5	\N	1.09967587912436	0.1969	0.039611814346
